make,model,brand,price_eur,mileage_km,registration_date,registration_year,registration_month,fuel_type,listing_country,page,price_outlier_iqr,mileage_outlier_iqr,logical_issue,age_years
bmw,x1,bmw,26500,92000.0,2021-01-01,2021.0,1.0,diesel,italy,72,False,False,False,4.0
bmw,118,bmw,19350,98000.0,2021-01-01,2021.0,1.0,diesel,italy,72,False,False,False,4.0
bmw,218,bmw,17950,67833.0,2016-10-01,2016.0,10.0,petrol,belgium,72,False,False,False,9.0
bmw,116,bmw,14401,123000.0,2019-06-01,2019.0,6.0,diesel,italy,72,False,False,False,6.0
bmw,440,bmw,42440,85603.0,2023-04-01,2023.0,4.0,petrol,germany,72,False,False,False,2.0
bmw,530,bmw,27980,105700.0,2022-04-01,2022.0,4.0,diesel,germany,72,False,False,False,3.0
bmw,x2,bmw,31990,32600.0,2024-01-01,2024.0,1.0,diesel,germany,72,False,False,False,1.0
bmw,120,bmw,29950,37000.0,2023-12-01,2023.0,12.0,petrol,belgium,72,False,False,False,2.0
bmw,520,bmw,16990,150000.0,2019-02-01,2019.0,2.0,diesel,italy,73,False,False,False,6.0
bmw,120,bmw,29950,37000.0,2023-12-01,2023.0,12.0,petrol,belgium,73,False,False,False,2.0
bmw,745,bmw,57500,81281.0,2020-10-01,2020.0,10.0,2,belgium,73,False,False,False,5.0
bmw,220,bmw,24900,80000.0,2018-09-01,2018.0,9.0,diesel,italy,73,False,False,False,7.0
bmw,520,bmw,25490,107000.0,2018-01-01,2018.0,1.0,petrol,belgium,73,False,False,False,7.0
bmw,216,bmw,31230,,,,,petrol,belgium,73,False,False,False,
bmw,420,bmw,26900,116900.0,2018-03-01,2018.0,3.0,diesel,l,73,False,False,False,7.0
bmw,320,bmw,29880,48093.0,2022-04-01,2022.0,4.0,petrol,germany,73,False,False,False,3.0
bmw,530,bmw,33995,92645.0,2020-02-01,2020.0,2.0,petrol,netherlands,73,False,False,False,5.0
bmw,320,bmw,26999,58991.0,2022-07-01,2022.0,7.0,diesel,germany,73,False,False,False,3.0
bmw,x2,bmw,29950,37711.0,2021-12-01,2021.0,12.0,2,netherlands,73,False,False,False,4.0
bmw,320,bmw,23946,97470.0,2022-05-01,2022.0,5.0,2,germany,73,False,False,False,3.0
bmw,x3,bmw,44749,67450.0,2022-10-01,2022.0,10.0,diesel,germany,73,False,False,False,3.0
bmw,x1,bmw,18900,115000.0,2017-02-01,2017.0,2.0,diesel,italy,73,False,False,False,8.0
bmw,x1,bmw,26880,66656.0,2021-09-01,2021.0,9.0,petrol,germany,73,False,False,False,4.0
bmw,330,bmw,49990,14401.0,2024-09-01,2024.0,9.0,2,belgium,73,False,False,False,1.0
bmw,530,bmw,35990,96987.0,2021-11-01,2021.0,11.0,2,belgium,73,False,False,False,4.0
bmw,x5,bmw,53890,89000.0,2021-10-01,2021.0,10.0,diesel,germany,73,False,False,False,4.0
bmw,116,bmw,10590,75000.0,2012-05-01,2012.0,5.0,petrol,italy,74,False,False,False,13.0
bmw,x1,bmw,22750,45028.0,2020-11-01,2020.0,11.0,petrol,belgium,74,False,False,False,5.0
bmw,330,bmw,48900,39783.0,2023-12-01,2023.0,12.0,3,italy,74,False,False,False,2.0
bmw,330,bmw,30900,152867.0,2019-07-01,2019.0,7.0,petrol,netherlands,74,False,False,False,6.0
bmw,x1,bmw,43900,31000.0,2024-02-01,2024.0,2.0,2,italy,74,False,False,False,1.0
bmw,114,bmw,12890,145900.0,2018-12-01,2018.0,12.0,diesel,a,74,False,False,False,7.0
bmw,320,bmw,21000,113595.0,2020-11-01,2020.0,11.0,3,italy,74,False,False,False,5.0
bmw,x2,bmw,28890,77740.0,2023-04-01,2023.0,4.0,petrol,germany,74,False,False,False,2.0
bmw,320,bmw,20995,129845.0,2018-10-01,2018.0,10.0,petrol,belgium,74,False,False,False,7.0
bmw,530,bmw,49940,44111.0,2024-02-01,2024.0,2.0,2,netherlands,74,False,False,False,1.0
bmw,x1,bmw,39990,5671.0,2025-04-01,2025.0,4.0,petrol,germany,74,False,False,False,0.0
bmw,320,bmw,34990,53409.0,2022-06-01,2022.0,6.0,diesel,germany,74,False,False,False,3.0
bmw,118,bmw,18990,80407.0,2022-12-01,2022.0,12.0,petrol,belgium,74,False,False,False,3.0
bmw,x4,bmw,42749,102750.0,2022-05-01,2022.0,5.0,diesel,germany,74,False,False,False,3.0
bmw,x3,bmw,40950,8000.0,2023-03-01,2023.0,3.0,petrol,germany,74,False,False,False,2.0
bmw,x1,bmw,39990,42972.0,2022-10-01,2022.0,10.0,petrol,germany,74,False,False,False,3.0
bmw,530,bmw,38700,79100.0,2022-12-01,2022.0,12.0,diesel,germany,74,False,False,False,3.0
bmw,x3,bmw,37499,37652.0,2022-06-01,2022.0,6.0,diesel,germany,74,False,False,False,3.0
bmw,120,bmw,18455,53500.0,2017-07-01,2017.0,7.0,petrol,germany,74,False,False,False,8.0
bmw,223,bmw,34736,16659.0,2024-02-01,2024.0,2.0,petrol,germany,74,False,False,False,1.0
bmw,120,bmw,29980,13290.0,2025-04-01,2025.0,4.0,petrol,germany,75,False,False,False,0.0
bmw,318,bmw,22999,110500.0,2020-10-01,2020.0,10.0,petrol,germany,75,False,False,False,5.0
bmw,218,bmw,27700,49586.0,2024-02-01,2024.0,2.0,petrol,germany,75,False,False,False,1.0
bmw,330,bmw,32949,65550.0,2020-08-01,2020.0,8.0,2,netherlands,75,False,False,False,5.0
bmw,x2,bmw,28911,38190.0,2021-10-01,2021.0,10.0,2,germany,75,False,False,False,4.0
bmw,320,bmw,15900,129706.0,2015-08-01,2015.0,8.0,petrol,netherlands,75,False,False,False,10.0
bmw,m2,bmw,39999,129600.0,2020-09-01,2020.0,9.0,petrol,germany,75,False,False,False,5.0
bmw,i3,bmw,22500,28200.0,2022-06-01,2022.0,6.0,electric,italy,75,False,False,False,3.0
bmw,x3 m,bmw,44990,77000.0,2022-06-01,2022.0,6.0,diesel,germany,75,False,False,False,3.0
bmw,220,bmw,14990,101179.0,2017-12-01,2017.0,12.0,petrol,germany,75,False,False,False,8.0
bmw,540,bmw,68950,5450.0,2025-03-01,2025.0,3.0,diesel,germany,75,True,False,False,0.0
bmw,x1,bmw,33900,26093.0,2023-11-01,2023.0,11.0,petrol,belgium,75,False,False,False,2.0
bmw,320,bmw,38430,42788.0,2023-10-01,2023.0,10.0,petrol,germany,75,False,False,False,2.0
bmw,118,bmw,18900,89703.0,2020-10-01,2020.0,10.0,petrol,l,75,False,False,False,5.0
bmw,x2,bmw,29900,66000.0,2020-07-01,2020.0,7.0,diesel,italy,75,False,False,False,5.0
bmw,650,bmw,21990,99673.0,2006-04-01,2006.0,4.0,petrol,italy,75,False,False,False,19.0
bmw,545,bmw,59740,49893.0,2021-06-01,2021.0,6.0,2,netherlands,75,False,False,False,4.0
bmw,116,bmw,10000,129000.0,2017-09-01,2017.0,9.0,diesel,belgium,76,False,False,False,8.0
bmw,216,bmw,27885,2664.0,2024-05-01,2024.0,5.0,petrol,germany,76,False,False,False,1.0
bmw,745,bmw,65950,55574.0,2022-08-01,2022.0,8.0,2,belgium,76,False,False,False,3.0
bmw,530,bmw,28900,131683.0,2019-03-01,2019.0,3.0,diesel,italy,76,False,False,False,6.0
bmw,420,bmw,40290,12200.0,2024-04-01,2024.0,4.0,diesel,germany,76,False,False,False,1.0
bmw,318,bmw,22990,95000.0,2021-07-01,2021.0,7.0,petrol,germany,76,False,False,False,4.0
bmw,x3,bmw,25470,76694.0,2017-01-01,2017.0,1.0,diesel,germany,76,False,False,False,8.0
bmw,218,bmw,25970,54300.0,2022-09-01,2022.0,9.0,diesel,a,76,False,False,False,3.0
bmw,x5,bmw,59700,34877.0,2023-02-01,2023.0,2.0,3,italy,76,False,False,False,2.0
bmw,x3,bmw,36900,47700.0,2022-05-01,2022.0,5.0,diesel,germany,76,False,False,False,3.0
bmw,545,bmw,36900,81232.0,2021-03-01,2021.0,3.0,2,italy,76,False,False,False,4.0
bmw,x1,bmw,20950,65400.0,2017-12-01,2017.0,12.0,petrol,a,76,False,False,False,8.0
bmw,ix1,bmw,32290,41302.0,2023-07-01,2023.0,7.0,electric,germany,76,False,False,False,2.0
bmw,430,bmw,39900,49573.0,2022-07-01,2022.0,7.0,3,italy,76,False,False,False,3.0
bmw,m550,bmw,48800,91706.0,2022-06-01,2022.0,6.0,petrol,germany,76,False,False,False,3.0
bmw,116,bmw,16950,76500.0,2019-04-01,2019.0,4.0,diesel,belgium,76,False,False,False,6.0
bmw,x4,bmw,21995,122466.0,2016-03-01,2016.0,3.0,diesel,belgium,76,False,False,False,9.0
bmw,x3,bmw,41830,107900.0,2021-04-01,2021.0,4.0,diesel,germany,76,False,False,False,4.0
bmw,x3,bmw,40000,53825.0,2023-07-01,2023.0,7.0,3,italy,76,False,False,False,2.0
bmw,525,bmw,20999,130000.0,2016-12-01,2016.0,12.0,diesel,germany,77,False,False,False,9.0
bmw,z3,bmw,18900,157837.0,1999-07-01,1999.0,7.0,petrol,netherlands,77,False,False,False,26.0
bmw,420,bmw,39940,32418.0,2022-09-01,2022.0,9.0,diesel,germany,77,False,False,False,3.0
bmw,x4,bmw,39990,78893.0,2021-03-01,2021.0,3.0,3,italy,77,False,False,False,4.0
bmw,x4,bmw,19950,179985.0,2017-10-01,2017.0,10.0,diesel,germany,77,False,False,False,8.0
bmw,x1,bmw,13900,125000.0,2017-11-01,2017.0,11.0,diesel,italy,77,False,False,False,8.0
bmw,ix3,bmw,35995,27256.0,2021-12-01,2021.0,12.0,electric,germany,77,False,False,False,4.0
bmw,x2,bmw,43900,5255.0,2025-01-01,2025.0,1.0,diesel,italy,77,False,False,False,0.0
bmw,530,bmw,24700,159998.0,2022-05-01,2022.0,5.0,diesel,germany,77,False,False,False,3.0
bmw,218,bmw,29950,19856.0,2023-02-01,2023.0,2.0,petrol,netherlands,77,False,False,False,2.0
bmw,320,bmw,27999,84041.0,2019-09-01,2019.0,9.0,diesel,germany,77,False,False,False,6.0
bmw,545,bmw,37990,148450.0,2022-04-01,2022.0,4.0,2,germany,77,False,False,False,3.0
bmw,x3,bmw,23999,125000.0,2019-07-01,2019.0,7.0,diesel,belgium,77,False,False,False,6.0
bmw,x3,bmw,43990,59124.0,2023-02-01,2023.0,2.0,diesel,belgium,77,False,False,False,2.0
bmw,520,bmw,34900,58855.0,2021-12-01,2021.0,12.0,3,italy,77,False,False,False,4.0
bmw,520,bmw,49440,7092.0,2025-04-01,2025.0,4.0,petrol,germany,77,False,False,False,0.0
bmw,530,bmw,29880,38832.0,2017-02-01,2017.0,2.0,diesel,germany,77,False,False,False,8.0
bmw,530,bmw,30990,93011.0,2022-04-01,2022.0,4.0,2,germany,77,False,False,False,3.0
bmw,x2,bmw,24999,105650.0,2021-06-01,2021.0,6.0,diesel,germany,77,False,False,False,4.0
bmw,x4,bmw,35799,57091.0,2020-07-01,2020.0,7.0,petrol,belgium,78,False,False,False,5.0
bmw,x3,bmw,30990,76000.0,2021-08-01,2021.0,8.0,diesel,belgium,78,False,False,False,4.0
bmw,520,bmw,22990,142800.0,2017-08-01,2017.0,8.0,diesel,germany,78,False,False,False,8.0
bmw,540,bmw,52499,39873.0,2022-11-01,2022.0,11.0,diesel,germany,78,False,False,False,3.0
bmw,320,bmw,28100,29309.0,2021-06-01,2021.0,6.0,petrol,germany,78,False,False,False,4.0
bmw,430,bmw,39900,74920.0,2022-02-01,2022.0,2.0,petrol,belgium,78,False,False,False,3.0
bmw,430,bmw,62500,8999.0,2025-07-01,2025.0,7.0,petrol,germany,78,False,False,False,0.0
bmw,118,bmw,21900,55000.0,2021-01-01,2021.0,1.0,petrol,italy,78,False,False,False,4.0
bmw,218,bmw,11455,133893.0,2018-10-01,2018.0,10.0,petrol,belgium,78,False,False,False,7.0
bmw,x3,bmw,32950,97612.0,2020-12-01,2020.0,12.0,2,belgium,78,False,False,False,5.0
bmw,530,bmw,24980,124610.0,2017-06-01,2017.0,6.0,petrol,germany,78,False,False,False,8.0
bmw,330,bmw,32749,44750.0,2022-02-01,2022.0,2.0,2,germany,78,False,False,False,3.0
bmw,x3,bmw,37990,65710.0,2022-03-01,2022.0,3.0,2,belgium,78,False,False,False,3.0
bmw,316,bmw,23495,96006.0,2021-06-01,2021.0,6.0,diesel,belgium,78,False,False,False,4.0
bmw,220,bmw,25780,35212.0,2022-12-01,2022.0,12.0,petrol,germany,78,False,False,False,3.0
bmw,520,bmw,28990,90924.0,2019-05-01,2019.0,5.0,diesel,germany,78,False,False,False,6.0
bmw,320,bmw,39990,76125.0,2024-03-01,2024.0,3.0,diesel,a,78,False,False,False,1.0
bmw,530,bmw,39950,82006.0,2023-03-01,2023.0,3.0,2,netherlands,78,False,False,False,2.0
bmw,118,bmw,14500,133700.0,2019-05-01,2019.0,5.0,diesel,italy,79,False,False,False,6.0
bmw,x5,bmw,37995,126752.0,2020-01-01,2020.0,1.0,diesel,belgium,79,False,False,False,5.0
bmw,m4,bmw,69000,60180.0,2021-04-01,2021.0,4.0,petrol,italy,79,True,False,False,4.0
bmw,216,bmw,9990,134300.0,2016-04-01,2016.0,4.0,petrol,germany,79,False,False,False,9.0
bmw,318,bmw,23280,79905.0,2020-07-01,2020.0,7.0,diesel,a,79,False,False,False,5.0
bmw,520,bmw,24880,93190.0,2016-10-01,2016.0,10.0,diesel,germany,79,False,False,False,9.0
bmw,x1,bmw,21990,80973.0,2019-01-01,2019.0,1.0,petrol,germany,79,False,False,False,6.0
bmw,420,bmw,43000,20386.0,2024-03-01,2024.0,3.0,3,italy,79,False,False,False,1.0
bmw,118,bmw,18500,79186.0,2018-04-01,2018.0,4.0,diesel,italy,79,False,False,False,7.0
bmw,ix3,bmw,29940,83471.0,2021-11-01,2021.0,11.0,electric,netherlands,79,False,False,False,4.0
bmw,m3,bmw,62980,109141.0,2022-01-01,2022.0,1.0,petrol,germany,79,False,False,False,3.0
bmw,216,bmw,29950,,,,,petrol,belgium,79,False,False,False,
bmw,x3,bmw,29990,72500.0,2021-03-01,2021.0,3.0,petrol,germany,79,False,False,False,4.0
bmw,520,bmw,28999,67967.0,2020-11-01,2020.0,11.0,petrol,belgium,79,False,False,False,5.0
bmw,x1,bmw,29600,49341.0,2022-04-01,2022.0,4.0,diesel,italy,79,False,False,False,3.0
bmw,520,bmw,23440,85401.0,2018-10-01,2018.0,10.0,petrol,germany,79,False,False,False,7.0
bmw,118,bmw,18780,31990.0,2020-03-01,2020.0,3.0,petrol,germany,79,False,False,False,5.0
bmw,x2,bmw,33999,26413.0,2022-06-01,2022.0,6.0,diesel,germany,79,False,False,False,3.0
bmw,x5,bmw,56900,71123.0,2023-05-01,2023.0,5.0,2,belgium,79,False,False,False,2.0
bmw,330,bmw,32950,30986.0,2021-05-01,2021.0,5.0,2,belgium,79,False,False,False,4.0
bmw,216,bmw,9890,149600.0,2017-06-01,2017.0,6.0,petrol,italy,80,False,False,False,8.0
bmw,x3 m,bmw,49980,50000.0,2022-07-01,2022.0,7.0,diesel,germany,80,False,False,False,3.0
bmw,x1,bmw,24999,37518.0,2021-04-01,2021.0,4.0,2,germany,80,False,False,False,4.0
bmw,530,bmw,29450,164995.0,2021-12-01,2021.0,12.0,petrol,a,80,False,False,False,4.0
bmw,ix1,bmw,39990,6000.0,2025-11-01,2025.0,11.0,electric,a,80,False,False,False,0.0
bmw,430,bmw,26200,86324.0,2017-12-01,2017.0,12.0,petrol,belgium,80,False,False,False,8.0
bmw,120,bmw,22440,51900.0,2021-05-01,2021.0,5.0,petrol,germany,80,False,False,False,4.0
bmw,x5,bmw,67950,67632.0,2021-09-01,2021.0,9.0,2,belgium,80,True,False,False,4.0
bmw,320,bmw,31400,67993.0,2022-10-01,2022.0,10.0,petrol,germany,80,False,False,False,3.0
bmw,316,bmw,24490,82922.0,2021-06-01,2021.0,6.0,diesel,a,80,False,False,False,4.0
bmw,x1,bmw,19990,113000.0,2020-11-01,2020.0,11.0,diesel,italy,80,False,False,False,5.0
bmw,520,bmw,36950,61299.0,2023-03-01,2023.0,3.0,diesel,germany,80,False,False,False,2.0
bmw,x1,bmw,24050,42899.0,2019-11-01,2019.0,11.0,diesel,germany,80,False,False,False,6.0
bmw,x2,bmw,28995,47632.0,2022-01-01,2022.0,1.0,petrol,germany,80,False,False,False,3.0
bmw,530,bmw,57850,11733.0,2024-07-01,2024.0,7.0,2,germany,80,False,False,False,1.0
bmw,x5,bmw,37940,177600.0,2018-12-01,2018.0,12.0,diesel,germany,80,False,False,False,7.0
bmw,520,bmw,15000,145000.0,2015-07-01,2015.0,7.0,diesel,italy,80,False,False,False,10.0
bmw,325,bmw,8990,150100.0,2007-11-01,2007.0,11.0,petrol,germany,81,False,False,False,18.0
bmw,x3,bmw,32490,77020.0,2021-06-01,2021.0,6.0,diesel,belgium,81,False,False,False,4.0
bmw,m850,bmw,51290,78900.0,2019-03-01,2019.0,3.0,petrol,germany,81,False,False,False,6.0
bmw,x1,bmw,14949,75962.0,2014-02-01,2014.0,2.0,petrol,netherlands,81,False,False,False,11.0
bmw,216,bmw,11699,184000.0,2018-05-01,2018.0,5.0,diesel,italy,81,False,False,False,7.0
bmw,x3,bmw,35490,63372.0,2021-09-01,2021.0,9.0,petrol,germany,81,False,False,False,4.0
bmw,x6,bmw,49000,109000.0,2021-04-01,2021.0,4.0,3,italy,81,False,False,False,4.0
bmw,x3,bmw,74500,4652.0,2025-08-01,2025.0,8.0,3,italy,81,True,False,False,0.0
bmw,118,bmw,20640,50151.0,2021-08-01,2021.0,8.0,petrol,a,81,False,False,False,4.0
bmw,318,bmw,28995,36647.0,2022-04-01,2022.0,4.0,petrol,belgium,81,False,False,False,3.0
bmw,430,bmw,34990,126343.0,2022-02-01,2022.0,2.0,petrol,germany,81,False,False,False,3.0
bmw,318,bmw,38450,,,,,petrol,belgium,81,False,False,False,
bmw,x2,bmw,43990,26882.0,2025-01-01,2025.0,1.0,3,italy,81,False,False,False,0.0
bmw,218,bmw,34500,12000.0,2024-08-01,2024.0,8.0,petrol,belgium,81,False,False,False,1.0
bmw,x5,bmw,53990,62483.0,2022-09-01,2022.0,9.0,diesel,germany,81,False,False,False,3.0
bmw,218,bmw,29990,14490.0,2024-10-01,2024.0,10.0,petrol,l,81,False,False,False,1.0
bmw,x1,bmw,17950,110000.0,2019-03-01,2019.0,3.0,diesel,belgium,81,False,False,False,6.0
bmw,320,bmw,20999,111421.0,2020-04-01,2020.0,4.0,diesel,germany,82,False,False,False,5.0
bmw,x1,bmw,33995,28355.0,2023-03-01,2023.0,3.0,petrol,belgium,82,False,False,False,2.0
bmw,330,bmw,34490,9419.0,2022-05-01,2022.0,5.0,2,germany,82,False,False,False,3.0
bmw,745,bmw,45900,148000.0,2021-12-01,2021.0,12.0,2,italy,82,False,False,False,4.0
bmw,x7 m,bmw,67490,60620.0,2020-05-01,2020.0,5.0,petrol,germany,82,False,False,False,5.0
bmw,x1,bmw,37946,7605.0,2025-04-01,2025.0,4.0,petrol,germany,82,False,False,False,0.0
bmw,118,bmw,30900,14500.0,2024-03-01,2024.0,3.0,petrol,belgium,82,False,False,False,1.0
bmw,340,bmw,53990,41050.0,2023-12-01,2023.0,12.0,petrol,germany,82,False,False,False,2.0
bmw,320,bmw,27499,68239.0,2022-03-01,2022.0,3.0,2,germany,82,False,False,False,3.0
bmw,320,bmw,27490,72400.0,2020-10-01,2020.0,10.0,diesel,germany,82,False,False,False,5.0
bmw,530,bmw,32749,56750.0,2022-06-01,2022.0,6.0,2,germany,82,False,False,False,3.0
bmw,316,bmw,22490,108760.0,2021-01-01,2021.0,1.0,diesel,belgium,82,False,False,False,4.0
bmw,ix1,bmw,42950,42429.0,2024-04-01,2024.0,4.0,electric,belgium,82,False,False,False,1.0
bmw,z4,bmw,35000,20000.0,2016-06-01,2016.0,6.0,petrol,italy,82,False,False,False,9.0
bmw,x3,bmw,33990,71089.0,2021-04-01,2021.0,4.0,petrol,belgium,82,False,False,False,4.0
bmw,z3,bmw,13990,116274.0,2001-06-01,2001.0,6.0,petrol,germany,82,False,False,False,24.0
bmw,530,bmw,36999,37909.0,2022-12-01,2022.0,12.0,2,germany,82,False,False,False,3.0
bmw,530,bmw,44999,33552.0,2022-11-01,2022.0,11.0,diesel,germany,82,False,False,False,3.0
bmw,x7,bmw,51500,157667.0,2021-02-01,2021.0,2.0,diesel,belgium,82,False,False,False,4.0
bmw,x1,bmw,8990,119986.0,2011-05-01,2011.0,5.0,petrol,germany,83,False,False,False,14.0
bmw,520,bmw,32880,83463.0,2023-04-01,2023.0,4.0,diesel,germany,83,False,False,False,2.0
bmw,m850,bmw,59950,69075.0,2019-04-01,2019.0,4.0,petrol,belgium,83,False,False,False,6.0
bmw,218,bmw,35590,15321.0,2023-09-01,2023.0,9.0,petrol,a,83,False,False,False,2.0
bmw,420,bmw,37999,72000.0,2021-04-01,2021.0,4.0,diesel,a,83,False,False,False,4.0
bmw,218,bmw,29490,23800.0,2024-04-01,2024.0,4.0,petrol,a,83,False,False,False,1.0
bmw,x1,bmw,24470,69858.0,2022-06-01,2022.0,6.0,2,germany,83,False,False,False,3.0
bmw,330,bmw,22470,74000.0,2001-04-01,2001.0,4.0,petrol,italy,83,False,False,False,24.0
bmw,x3,bmw,36900,124999.0,2022-06-01,2022.0,6.0,diesel,italy,83,False,False,False,3.0
bmw,128,bmw,29149,41063.0,2022-10-01,2022.0,10.0,petrol,netherlands,83,False,False,False,3.0
bmw,x1,bmw,26999,30459.0,2022-05-01,2022.0,5.0,2,germany,83,False,False,False,3.0
bmw,420,bmw,31989,168000.0,2022-02-01,2022.0,2.0,diesel,a,83,False,False,False,3.0
bmw,320,bmw,38990,14931.0,2024-01-01,2024.0,1.0,2,germany,83,False,False,False,1.0
bmw,118,bmw,20190,80003.0,2022-04-01,2022.0,4.0,petrol,italy,83,False,False,False,3.0
bmw,330,bmw,33900,69231.0,2020-11-01,2020.0,11.0,2,belgium,83,False,False,False,5.0
bmw,118,bmw,22990,72500.0,2023-07-01,2023.0,7.0,petrol,a,83,False,False,False,2.0
bmw,m5,bmw,59900,77950.0,2005-07-01,2005.0,7.0,petrol,belgium,83,False,False,False,20.0
bmw,320,bmw,28800,59000.0,2021-02-01,2021.0,2.0,3,italy,83,False,False,False,4.0
bmw,320,bmw,22449,117450.0,2020-03-01,2020.0,3.0,diesel,germany,83,False,False,False,5.0
bmw,x1,bmw,19000,73100.0,2018-04-01,2018.0,4.0,petrol,germany,83,False,False,False,7.0
bmw,320,bmw,20999,111421.0,2020-04-01,2020.0,4.0,diesel,germany,84,False,False,False,5.0
bmw,118,bmw,9690,76000.0,2007-12-01,2007.0,12.0,diesel,germany,84,False,False,False,18.0
bmw,220,bmw,23990,61000.0,2018-05-01,2018.0,5.0,petrol,germany,84,False,False,False,7.0
bmw,118,bmw,26900,24000.0,2023-11-01,2023.0,11.0,petrol,italy,84,False,False,False,2.0
bmw,x5,bmw,57500,117000.0,2019-08-01,2019.0,8.0,diesel,germany,84,False,False,False,6.0
bmw,220,bmw,25850,66960.0,2021-06-01,2021.0,6.0,petrol,germany,84,False,False,False,4.0
bmw,330,bmw,35900,38000.0,2022-01-01,2022.0,1.0,3,italy,84,False,False,False,3.0
bmw,218,bmw,29480,14282.0,2024-09-01,2024.0,9.0,petrol,germany,84,False,False,False,1.0
bmw,840,bmw,56495,75861.0,2020-07-01,2020.0,7.0,petrol,netherlands,84,False,False,False,5.0
bmw,520,bmw,7380,145831.0,1992-12-01,1992.0,12.0,petrol,germany,84,False,False,False,33.0
bmw,330,bmw,25900,92000.0,2021-02-01,2021.0,2.0,2,belgium,84,False,False,False,4.0
bmw,x2,bmw,27850,57700.0,2021-04-01,2021.0,4.0,diesel,italy,84,False,False,False,4.0
bmw,520,bmw,38500,51000.0,2023-04-01,2023.0,4.0,3,italy,84,False,False,False,2.0
bmw,x5,bmw,37990,175000.0,2019-06-01,2019.0,6.0,diesel,belgium,84,False,False,False,6.0
bmw,x3,bmw,27800,84122.0,2020-12-01,2020.0,12.0,2,germany,84,False,False,False,5.0
bmw,520,bmw,39900,62500.0,2022-06-01,2022.0,6.0,3,italy,84,False,False,False,3.0
bmw,520,bmw,30890,61252.0,2022-12-01,2022.0,12.0,diesel,germany,84,False,False,False,3.0
bmw,x1,bmw,35900,109589.0,2022-11-01,2022.0,11.0,diesel,germany,84,False,False,False,3.0
bmw,z4,bmw,16900,113000.0,2013-10-01,2013.0,10.0,petrol,belgium,85,False,False,False,12.0
bmw,328,bmw,17770,123600.0,2014-01-01,2014.0,1.0,petrol,germany,85,False,False,False,11.0
bmw,x1,bmw,19950,145764.0,2017-01-01,2017.0,1.0,petrol,netherlands,85,False,False,False,8.0
bmw,x1,bmw,9000,161000.0,2015-02-01,2015.0,2.0,diesel,italy,85,False,False,False,10.0
bmw,120,bmw,34890,25070.0,2025-11-01,2025.0,11.0,diesel,germany,85,False,False,False,0.0
bmw,x1,bmw,22330,37333.0,2017-05-01,2017.0,5.0,petrol,a,85,False,False,False,8.0
bmw,118,bmw,22400,21000.0,2024-04-01,2024.0,4.0,petrol,germany,85,False,False,False,1.0
bmw,x1,bmw,48780,5250.0,2025-04-01,2025.0,4.0,diesel,germany,85,False,False,False,0.0
bmw,i3,bmw,23270,29929.0,2022-09-01,2022.0,9.0,electric,germany,85,False,False,False,3.0
bmw,116,bmw,29900,11840.0,2025-01-01,2025.0,1.0,petrol,belgium,85,False,False,False,0.0
bmw,i3,bmw,18990,35013.0,2021-02-01,2021.0,2.0,electric,belgium,85,False,False,False,4.0
bmw,220,bmw,39900,6980.0,2025-04-01,2025.0,4.0,2,belgium,85,False,False,False,0.0
bmw,330,bmw,29945,96312.0,2019-10-01,2019.0,10.0,2,netherlands,85,False,False,False,6.0
bmw,320,bmw,24890,71629.0,2018-02-01,2018.0,2.0,diesel,germany,85,False,False,False,7.0
bmw,118,bmw,22945,152048.0,2019-10-01,2019.0,10.0,petrol,netherlands,85,False,False,False,6.0
bmw,118,bmw,25995,65183.0,2022-01-01,2022.0,1.0,petrol,netherlands,85,False,False,False,3.0
bmw,530,bmw,41490,39300.0,2023-11-01,2023.0,11.0,petrol,germany,85,False,False,False,2.0
bmw,420,bmw,39900,49401.0,2022-02-01,2022.0,2.0,diesel,belgium,85,False,False,False,3.0
bmw,116,bmw,13900,70000.0,2017-02-01,2017.0,2.0,diesel,italy,86,False,False,False,8.0
bmw,x2,bmw,20888,86158.0,2018-11-01,2018.0,11.0,petrol,germany,86,False,False,False,7.0
bmw,740,bmw,39997,103256.0,2018-02-01,2018.0,2.0,diesel,netherlands,86,False,False,False,7.0
bmw,118,bmw,29900,24500.0,2024-06-01,2024.0,6.0,petrol,italy,86,False,False,False,1.0
bmw,320,bmw,30980,53472.0,2023-09-01,2023.0,9.0,diesel,germany,86,False,False,False,2.0
bmw,x3,bmw,42320,49721.0,2022-09-01,2022.0,9.0,2,germany,86,False,False,False,3.0
bmw,m4,bmw,66900,31659.0,2021-09-01,2021.0,9.0,petrol,italy,86,False,False,False,4.0
bmw,530,bmw,28850,159234.0,2022-06-01,2022.0,6.0,2,netherlands,86,False,False,False,3.0
bmw,x3,bmw,43950,69803.0,2022-01-01,2022.0,1.0,2,belgium,86,False,False,False,3.0
bmw,330,bmw,51890,26500.0,2024-10-01,2024.0,10.0,2,belgium,86,False,False,False,1.0
bmw,ix3,bmw,31995,79725.0,2021-09-01,2021.0,9.0,electric,belgium,86,False,False,False,4.0
bmw,730,bmw,39990,46000.0,2018-08-01,2018.0,8.0,diesel,a,86,False,False,False,7.0
bmw,218,bmw,18900,30000.0,2020-01-01,2020.0,1.0,petrol,germany,86,False,False,False,5.0
bmw,x2,bmw,23770,100533.0,2023-04-01,2023.0,4.0,petrol,germany,86,False,False,False,2.0
