make,model,brand,price_eur,price_label,mileage_km,power_hp,registration_date,registration_year,registration_month,fuel_type,listing_country,page,price_outlier_iqr,mileage_outlier_iqr,power_outlier_iqr,logical_issue,age_years
audi,a3,audi,22949,top-price,9091.0,110.0,2023-11-01,2023.0,11.0,petrol,germany,80,False,False,False,False,2.0
audi,a3,audi,24990,good-price,64557.0,150.0,2023-10-01,2023.0,10.0,petrol,germany,80,False,False,False,False,2.0
audi,a3,audi,17980,good-price,85150.0,150.0,2016-08-01,2016.0,8.0,diesel,germany,80,False,False,False,False,9.0
audi,a3,audi,12730,good-price,113000.0,150.0,2014-03-01,2014.0,3.0,diesel,germany,80,False,False,False,False,11.0
audi,a3,audi,6999,fair-price,192000.0,140.0,2005-04-01,2005.0,4.0,diesel,germany,80,False,False,False,False,20.0
audi,a3,audi,6950,fair-price,135000.0,105.0,2009-11-01,2009.0,11.0,diesel,germany,80,False,False,False,False,16.0
audi,a3,audi,11950,somewhat-expensive,166026.0,122.0,2013-03-01,2013.0,3.0,petrol,germany,80,False,False,False,False,12.0
audi,a3,audi,23880,fair-price,48279.0,150.0,2020-12-01,2020.0,12.0,petrol,germany,81,False,False,False,False,5.0
audi,a3,audi,24870,unknown,14450.0,150.0,2023-05-01,2023.0,5.0,petrol,germany,81,False,False,False,False,2.0
audi,a3,audi,29860,top-price,16600.0,150.0,2024-07-01,2024.0,7.0,petrol,germany,81,False,False,False,False,1.0
audi,a3,audi,19830,good-price,44962.0,150.0,2020-05-01,2020.0,5.0,2,germany,81,False,False,False,False,5.0
audi,a3,audi,14990,good-price,53000.0,110.0,2014-04-01,2014.0,4.0,c,germany,81,False,False,False,False,11.0
audi,a3,audi,26480,fair-price,19500.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,81,False,False,False,False,3.0
audi,a3,audi,4480,somewhat-expensive,183000.0,150.0,2003-08-01,2003.0,8.0,petrol,germany,81,False,False,False,False,22.0
audi,a3,audi,25880,fair-price,44447.0,150.0,2019-09-01,2019.0,9.0,petrol,germany,81,False,False,False,False,6.0
audi,a3,audi,17200,top-price,172000.0,150.0,2018-04-01,2018.0,4.0,diesel,germany,81,False,False,False,False,7.0
audi,a3,audi,18880,good-price,97990.0,190.0,2016-10-01,2016.0,10.0,petrol,germany,81,False,False,False,False,9.0
audi,a3,audi,9990,somewhat-expensive,158000.0,125.0,2013-04-01,2013.0,4.0,petrol,germany,81,False,False,False,False,12.0
audi,a3,audi,21900,fair-price,34523.0,110.0,2022-12-01,2022.0,12.0,petrol,germany,81,False,False,False,False,3.0
audi,a3,audi,18999,fair-price,85217.0,150.0,2019-12-01,2019.0,12.0,petrol,germany,81,False,False,False,False,6.0
audi,a3,audi,35900,fair-price,26000.0,190.0,2023-07-01,2023.0,7.0,petrol,germany,81,False,False,False,False,2.0
audi,a3,audi,17990,good-price,120209.0,150.0,2017-04-01,2017.0,4.0,diesel,germany,82,False,False,False,False,8.0
audi,a3,audi,19770,fair-price,139017.0,110.0,2022-10-01,2022.0,10.0,petrol,germany,82,False,False,False,False,3.0
audi,a3,audi,17777,top-price,79000.0,150.0,2019-02-01,2019.0,2.0,petrol,germany,82,False,False,False,False,6.0
audi,a3,audi,8500,fair-price,167925.0,140.0,2011-12-01,2011.0,12.0,diesel,germany,82,False,False,False,False,14.0
audi,a3,audi,24990,good-price,64557.0,150.0,2023-10-01,2023.0,10.0,petrol,germany,82,False,False,False,False,2.0
audi,a3,audi,19900,good-price,52000.0,110.0,2022-09-01,2022.0,9.0,petrol,germany,82,False,False,False,False,3.0
audi,a3,audi,26480,fair-price,19260.0,150.0,2024-07-01,2024.0,7.0,petrol,germany,82,False,False,False,False,1.0
audi,a3,audi,17790,fair-price,105320.0,150.0,2017-06-01,2017.0,6.0,petrol,germany,82,False,False,False,False,8.0
audi,a3,audi,12990,good-price,134000.0,116.0,2017-08-01,2017.0,8.0,petrol,germany,82,False,False,False,False,8.0
audi,a3,audi,23500,top-price,30000.0,110.0,2023-11-01,2023.0,11.0,petrol,germany,82,False,False,False,False,2.0
audi,a3,audi,25490,fair-price,91738.0,150.0,2021-03-01,2021.0,3.0,diesel,germany,82,False,False,False,False,4.0
audi,a3,audi,18400,good-price,84180.0,150.0,2016-06-01,2016.0,6.0,petrol,germany,82,False,False,False,False,9.0
audi,a3,audi,25870,fair-price,42410.0,190.0,2021-10-01,2021.0,10.0,petrol,germany,82,False,False,False,False,4.0
audi,a3,audi,22950,good-price,23932.0,110.0,2023-09-01,2023.0,9.0,petrol,germany,82,False,False,False,False,2.0
audi,a3,audi,34420,fair-price,31600.0,190.0,2022-04-01,2022.0,4.0,petrol,germany,82,False,False,False,False,3.0
audi,a3,audi,6850,fair-price,181500.0,200.0,2005-06-01,2005.0,6.0,petrol,germany,82,False,False,False,False,20.0
audi,a3,audi,20900,top-price,104000.0,150.0,2020-01-01,2020.0,1.0,diesel,germany,82,False,False,False,False,5.0
audi,a3,audi,19290,fair-price,53400.0,150.0,2019-08-01,2019.0,8.0,petrol,germany,82,False,False,False,False,6.0
audi,a3,audi,24500,fair-price,60000.0,150.0,2020-07-01,2020.0,7.0,diesel,germany,82,False,False,False,False,5.0
audi,a3,audi,21830,top-price,74261.0,150.0,2022-11-01,2022.0,11.0,2,germany,83,False,False,False,False,3.0
audi,a3,audi,17500,top-price,120000.0,150.0,2019-07-01,2019.0,7.0,diesel,germany,83,False,False,False,False,6.0
audi,a3,audi,22500,top-price,42500.0,150.0,2020-02-01,2020.0,2.0,diesel,germany,83,False,False,False,False,5.0
audi,a3,audi,3500,fair-price,181150.0,116.0,2006-10-01,2006.0,10.0,petrol,germany,83,False,False,False,False,19.0
audi,a3,audi,7990,good-price,131000.0,200.0,2009-02-01,2009.0,2.0,petrol,germany,83,False,False,False,False,16.0
audi,a3,audi,9990,fair-price,138100.0,122.0,2013-10-01,2013.0,10.0,petrol,germany,83,False,False,False,False,12.0
audi,a3,audi,19999,good-price,100000.0,131.0,2021-04-01,2021.0,4.0,petrol,germany,83,False,False,False,False,4.0
audi,a3,audi,20780,top-price,29324.0,110.0,2023-10-01,2023.0,10.0,petrol,germany,83,False,False,False,False,2.0
audi,a3,audi,28940,good-price,27990.0,150.0,2023-07-01,2023.0,7.0,petrol,germany,83,False,False,False,False,2.0
audi,a3,audi,24890,top-price,55900.0,150.0,2023-04-01,2023.0,4.0,diesel,germany,83,False,False,False,False,2.0
audi,a3,audi,15900,good-price,112538.0,116.0,2019-02-01,2019.0,2.0,petrol,germany,83,False,False,False,False,6.0
audi,a3,audi,21440,top-price,25490.0,110.0,2021-05-01,2021.0,5.0,petrol,germany,83,False,False,False,False,4.0
audi,a3,audi,2450,unknown,217000.0,101.0,1997-03-01,1997.0,3.0,petrol,germany,83,False,False,False,False,28.0
audi,a3,audi,11500,top-price,75000.0,122.0,2014-02-01,2014.0,2.0,petrol,germany,83,False,False,False,False,11.0
audi,a3,audi,13450,good-price,126214.0,150.0,2015-03-01,2015.0,3.0,diesel,germany,83,False,False,False,False,10.0
audi,a3,audi,20930,top-price,79967.0,110.0,2021-03-01,2021.0,3.0,petrol,germany,83,False,False,False,False,4.0
audi,a3,audi,22999,good-price,46000.0,150.0,2020-11-01,2020.0,11.0,petrol,germany,84,False,False,False,False,5.0
audi,a3,audi,13400,good-price,58100.0,125.0,2014-08-01,2014.0,8.0,petrol,germany,84,False,False,False,False,11.0
audi,a3,audi,12490,fair-price,147359.0,150.0,2014-10-01,2014.0,10.0,diesel,germany,84,False,False,False,False,11.0
audi,a3,audi,15800,good-price,97000.0,150.0,2017-07-01,2017.0,7.0,2,germany,84,False,False,False,False,8.0
audi,a3,audi,2499,somewhat-expensive,228000.0,116.0,2007-03-01,2007.0,3.0,petrol,germany,84,False,False,False,False,18.0
audi,a3,audi,27950,top-price,41859.0,150.0,2023-02-01,2023.0,2.0,petrol,germany,84,False,False,False,False,2.0
audi,a3,audi,10499,fair-price,145200.0,200.0,2011-04-01,2011.0,4.0,petrol,germany,84,False,False,False,False,14.0
audi,a3,audi,30900,top-price,15586.0,150.0,2024-07-01,2024.0,7.0,petrol,germany,84,False,False,False,False,1.0
audi,a3,audi,16400,fair-price,117890.0,150.0,2016-10-01,2016.0,10.0,petrol,germany,84,False,False,False,False,9.0
audi,a3,audi,7100,fair-price,253000.0,140.0,2012-05-01,2012.0,5.0,diesel,germany,84,False,False,False,False,13.0
audi,a3,audi,5200,somewhat-expensive,170000.0,150.0,2006-01-01,2006.0,1.0,petrol,germany,84,False,False,False,False,19.0
audi,a3,audi,23900,fair-price,27000.0,150.0,2021-05-01,2021.0,5.0,petrol,germany,84,False,False,False,False,4.0
audi,a3,audi,18890,good-price,110434.0,150.0,2022-02-01,2022.0,2.0,petrol,germany,84,False,False,False,False,3.0
audi,a3,audi,27680,good-price,35100.0,150.0,2021-05-01,2021.0,5.0,diesel,germany,84,False,False,False,False,4.0
audi,a3,audi,36490,good-price,2500.0,150.0,2025-06-01,2025.0,6.0,petrol,germany,84,False,False,False,False,0.0
audi,a3,audi,24980,good-price,61010.0,150.0,2022-06-01,2022.0,6.0,petrol,germany,84,False,False,False,False,3.0
audi,a3,audi,12480,somewhat-expensive,79000.0,125.0,2012-04-01,2012.0,4.0,petrol,germany,84,False,False,False,False,13.0
audi,a3,audi,21990,somewhat-expensive,98088.0,150.0,2019-04-01,2019.0,4.0,petrol,germany,85,False,False,False,False,6.0
audi,a3,audi,11950,fair-price,221000.0,179.0,2015-03-01,2015.0,3.0,petrol,germany,85,False,False,False,False,10.0
audi,a3,audi,18990,somewhat-expensive,55257.0,116.0,2018-08-01,2018.0,8.0,petrol,germany,85,False,False,False,False,7.0
audi,a3,audi,20860,top-price,74900.0,116.0,2023-10-01,2023.0,10.0,diesel,germany,85,False,False,False,False,2.0
audi,a3,audi,15998,somewhat-expensive,138792.0,150.0,2016-12-01,2016.0,12.0,diesel,germany,85,False,False,False,False,9.0
audi,a3,audi,2000,top-price,202988.0,102.0,2004-09-01,2004.0,9.0,petrol,germany,85,False,False,False,False,21.0
audi,a3,audi,18812,unknown,37902.0,150.0,2017-07-01,2017.0,7.0,petrol,germany,85,False,False,False,False,8.0
audi,a3,audi,21450,good-price,90393.0,116.0,2023-07-01,2023.0,7.0,diesel,germany,85,False,False,False,False,2.0
audi,a3,audi,5890,fair-price,189000.0,116.0,2007-07-01,2007.0,7.0,petrol,germany,85,False,False,False,False,18.0
audi,a3,audi,15000,fair-price,166000.0,150.0,2016-05-01,2016.0,5.0,diesel,germany,85,False,False,False,False,9.0
audi,a3,audi,17490,top-price,96820.0,150.0,2016-03-01,2016.0,3.0,petrol,germany,85,False,False,False,False,9.0
audi,a3,audi,20950,top-price,64000.0,150.0,2022-12-01,2022.0,12.0,petrol,germany,85,False,False,False,False,3.0
audi,a3,audi,17900,good-price,49000.0,116.0,2018-06-01,2018.0,6.0,petrol,germany,85,False,False,False,False,7.0
audi,a3,audi,21888,fair-price,75856.0,150.0,2018-06-01,2018.0,6.0,petrol,germany,85,False,False,False,False,7.0
audi,a3,audi,22009,top-price,45700.0,150.0,2022-07-01,2022.0,7.0,petrol,germany,85,False,False,False,False,3.0
audi,a3,audi,26490,top-price,50000.0,150.0,2021-03-01,2021.0,3.0,petrol,germany,85,False,False,False,False,4.0
audi,a3,audi,20890,fair-price,76491.0,150.0,2016-11-01,2016.0,11.0,petrol,germany,86,False,False,False,False,9.0
audi,a3,audi,4500,fair-price,240000.0,140.0,2007-10-01,2007.0,10.0,diesel,germany,86,False,False,False,False,18.0
audi,a3,audi,7499,good-price,144700.0,125.0,2009-06-01,2009.0,6.0,petrol,germany,86,False,False,False,False,16.0
audi,a3,audi,20990,fair-price,95100.0,150.0,2019-02-01,2019.0,2.0,petrol,germany,86,False,False,False,False,6.0
audi,a3,audi,21450,unknown,144650.0,150.0,2018-04-01,2018.0,4.0,diesel,germany,86,False,False,False,False,7.0
audi,a3,audi,16900,good-price,149624.0,150.0,2019-12-01,2019.0,12.0,diesel,germany,86,False,False,False,False,6.0
audi,a3,audi,22480,top-price,87959.0,150.0,2021-06-01,2021.0,6.0,2,germany,86,False,False,False,False,4.0
audi,a3,audi,16990,good-price,97000.0,150.0,2018-10-01,2018.0,10.0,petrol,germany,86,False,False,False,False,7.0
audi,a3,audi,7390,unknown,168000.0,125.0,2009-11-01,2009.0,11.0,petrol,germany,86,False,False,False,False,16.0
audi,a3,audi,26470,good-price,42773.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,86,False,False,False,False,3.0
audi,a3,audi,17490,good-price,69520.0,116.0,2019-02-01,2019.0,2.0,petrol,germany,86,False,False,False,False,6.0
audi,a3,audi,15900,fair-price,135240.0,150.0,2018-04-01,2018.0,4.0,diesel,germany,86,False,False,False,False,7.0
audi,a3,audi,16980,good-price,102000.0,150.0,2017-10-01,2017.0,10.0,diesel,germany,86,False,False,False,False,8.0
audi,a3,audi,24790,fair-price,40799.0,150.0,2023-10-01,2023.0,10.0,petrol,germany,86,False,False,False,False,2.0
audi,a3,audi,31329,top-price,27621.0,150.0,2024-11-01,2024.0,11.0,petrol,germany,86,False,False,False,False,1.0
audi,a3,audi,9190,good-price,82900.0,125.0,2011-04-01,2011.0,4.0,petrol,germany,87,False,False,False,False,14.0
audi,a3,audi,36300,top-price,1100.0,150.0,2025-12-01,2025.0,12.0,petrol,germany,87,False,False,False,False,0.0
audi,a3,audi,9599,good-price,125000.0,160.0,2008-09-01,2008.0,9.0,petrol,germany,87,False,False,False,False,17.0
audi,a3,audi,23950,good-price,45832.0,116.0,2023-10-01,2023.0,10.0,diesel,germany,87,False,False,False,False,2.0
audi,a3,audi,21990,good-price,75000.0,150.0,2021-05-01,2021.0,5.0,petrol,germany,87,False,False,False,False,4.0
audi,a3,audi,5800,fair-price,175058.0,160.0,2008-02-01,2008.0,2.0,petrol,germany,87,False,False,False,False,17.0
audi,a3,audi,3499,top-price,142000.0,102.0,2005-11-01,2005.0,11.0,petrol,germany,87,False,False,False,False,20.0
audi,a3,audi,20880,top-price,80870.0,116.0,2021-03-01,2021.0,3.0,diesel,germany,87,False,False,False,False,4.0
audi,a3,audi,19990,unknown,97800.0,150.0,2021-02-01,2021.0,2.0,petrol,germany,87,False,False,False,False,4.0
audi,a3,audi,18999,top-price,85450.0,150.0,2020-08-01,2020.0,8.0,2,germany,87,False,False,False,False,5.0
audi,a3,audi,38405,top-price,10071.0,150.0,2024-09-01,2024.0,9.0,diesel,germany,87,False,False,False,False,1.0
audi,a3,audi,20490,unknown,172000.0,150.0,2021-11-01,2021.0,11.0,diesel,germany,87,False,False,False,False,4.0
audi,a3,audi,7250,fair-price,144200.0,105.0,2010-06-01,2010.0,6.0,diesel,germany,87,False,False,False,False,15.0
audi,a3,audi,32900,top-price,10000.0,150.0,2024-08-01,2024.0,8.0,petrol,germany,87,False,False,False,False,1.0
audi,a3,audi,16000,top-price,84907.0,150.0,2018-01-01,2018.0,1.0,petrol,germany,87,False,False,False,False,7.0
audi,a3,audi,20249,good-price,48459.0,110.0,2021-06-01,2021.0,6.0,petrol,germany,87,False,False,False,False,4.0
audi,a3,audi,23900,good-price,35300.0,190.0,2019-09-01,2019.0,9.0,petrol,germany,87,False,False,False,False,6.0
audi,a3,audi,13950,expensive,154844.0,116.0,2018-08-01,2018.0,8.0,petrol,germany,87,False,False,False,False,7.0
audi,a3,audi,12300,good-price,122000.0,110.0,2016-01-01,2016.0,1.0,diesel,germany,88,False,False,False,False,9.0
audi,a3,audi,20950,fair-price,134918.0,150.0,2021-05-01,2021.0,5.0,diesel,germany,88,False,False,False,False,4.0
audi,a3,audi,6990,fair-price,149810.0,125.0,2011-04-01,2011.0,4.0,petrol,germany,88,False,False,False,False,14.0
audi,a3,audi,21999,fair-price,96000.0,150.0,2019-11-01,2019.0,11.0,petrol,germany,88,False,False,False,False,6.0
audi,a3,audi,4999,good-price,249570.0,170.0,2006-12-01,2006.0,12.0,diesel,germany,88,False,False,False,False,19.0
audi,a3,audi,22880,unknown,90430.0,190.0,2019-03-01,2019.0,3.0,petrol,germany,88,False,False,False,False,6.0
audi,a3,audi,21490,top-price,73290.0,116.0,2023-02-01,2023.0,2.0,diesel,germany,88,False,False,False,False,2.0
audi,a3,audi,12600,good-price,124300.0,150.0,2015-04-01,2015.0,4.0,petrol,germany,88,False,False,False,False,10.0
audi,a3,audi,6400,fair-price,193000.0,150.0,2010-03-01,2010.0,3.0,petrol,germany,88,False,False,False,False,15.0
audi,a3,audi,25350,good-price,87900.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,88,False,False,False,False,3.0
audi,a3,audi,24290,good-price,64757.0,190.0,2019-12-01,2019.0,12.0,petrol,germany,88,False,False,False,False,6.0
audi,a3,audi,10950,good-price,111721.0,122.0,2013-10-01,2013.0,10.0,petrol,germany,88,False,False,False,False,12.0
audi,a3,audi,23900,top-price,29870.0,150.0,2021-12-01,2021.0,12.0,petrol,germany,88,False,False,False,False,4.0
audi,a3,audi,17990,good-price,167500.0,150.0,2022-02-01,2022.0,2.0,petrol,germany,88,False,False,False,False,3.0
audi,a3,audi,12500,fair-price,180000.0,150.0,2014-08-01,2014.0,8.0,diesel,germany,88,False,False,False,False,11.0
audi,a3,audi,18200,fair-price,106900.0,116.0,2020-08-01,2020.0,8.0,diesel,germany,88,False,False,False,False,5.0
audi,a3,audi,26990,top-price,12702.0,116.0,2024-08-01,2024.0,8.0,petrol,unknown,89,False,False,False,False,1.0
audi,a3,audi,1000,toolow-price,206000.0,102.0,2000-12-01,2000.0,12.0,petrol,unknown,89,False,False,False,False,25.0
audi,a3,audi,21912,good-price,75322.0,190.0,2018-04-01,2018.0,4.0,petrol,unknown,89,False,False,False,False,7.0
audi,a3,audi,27540,fair-price,57043.0,150.0,2022-01-01,2022.0,1.0,petrol,unknown,89,False,False,False,False,3.0
audi,a3,audi,24400,top-price,49980.0,150.0,2023-02-01,2023.0,2.0,2,unknown,89,False,False,False,False,2.0
audi,a3,audi,10290,fair-price,96700.0,125.0,2008-07-01,2008.0,7.0,petrol,unknown,89,False,False,False,False,17.0
audi,a3,audi,11980,fair-price,179000.0,150.0,2014-05-01,2014.0,5.0,diesel,unknown,89,False,False,False,False,11.0
audi,a3,audi,22490,top-price,97050.0,190.0,2020-10-01,2020.0,10.0,petrol,unknown,89,False,False,False,False,5.0
audi,a3,audi,27950,good-price,31747.0,150.0,2022-12-01,2022.0,12.0,petrol,unknown,89,False,False,False,False,3.0
audi,a3,audi,29840,fair-price,27160.0,150.0,2022-12-01,2022.0,12.0,petrol,unknown,89,False,False,False,False,3.0
audi,a3,audi,23999,unknown,57500.0,116.0,2022-01-01,2022.0,1.0,diesel,unknown,89,False,False,False,False,3.0
audi,a3,audi,22920,good-price,38142.0,110.0,2023-02-01,2023.0,2.0,petrol,unknown,89,False,False,False,False,2.0
audi,a3,audi,15995,somewhat-expensive,140000.0,184.0,2016-05-01,2016.0,5.0,diesel,unknown,89,False,False,False,False,9.0
audi,a3,audi,23869,fair-price,100000.0,150.0,2021-12-01,2021.0,12.0,diesel,unknown,89,False,False,False,False,4.0
audi,a3,audi,30790,top-price,10.0,150.0,2025-09-01,2025.0,9.0,petrol,unknown,89,False,False,False,False,0.0
audi,a3,audi,3150,good-price,154225.0,102.0,2003-04-01,2003.0,4.0,petrol,unknown,89,False,False,False,False,22.0
audi,a3,audi,22250,top-price,67531.0,110.0,2024-01-01,2024.0,1.0,petrol,germany,90,False,False,False,False,1.0
audi,a3,audi,8490,good-price,158467.0,125.0,2012-05-01,2012.0,5.0,petrol,germany,90,False,False,False,False,13.0
audi,a3,audi,3000,fair-price,216000.0,131.0,2005-05-01,2005.0,5.0,diesel,germany,90,False,False,False,False,20.0
audi,a3,audi,7499,fair-price,146864.0,160.0,2009-09-01,2009.0,9.0,petrol,germany,90,False,False,False,False,16.0
audi,a3,audi,25920,top-price,32610.0,150.0,2023-03-01,2023.0,3.0,petrol,germany,90,False,False,False,False,2.0
audi,a3,audi,35980,top-price,8453.0,150.0,2025-03-01,2025.0,3.0,petrol,germany,90,False,False,False,False,0.0
audi,a3,audi,21795,good-price,88787.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,90,False,False,False,False,3.0
audi,a3,audi,23700,good-price,57100.0,190.0,2020-03-01,2020.0,3.0,petrol,germany,90,False,False,False,False,5.0
audi,a3,audi,19700,top-price,94250.0,116.0,2021-02-01,2021.0,2.0,diesel,germany,90,False,False,False,False,4.0
audi,a3,audi,17990,top-price,139254.0,110.0,2021-09-01,2021.0,9.0,petrol,germany,90,False,False,False,False,4.0
audi,a3,audi,24880,fair-price,7380.0,110.0,2023-10-01,2023.0,10.0,petrol,germany,90,False,False,False,False,2.0
audi,a3,audi,7990,fair-price,209000.0,140.0,2009-12-01,2009.0,12.0,diesel,germany,90,False,False,False,False,16.0
audi,a3,audi,10900,fair-price,131500.0,122.0,2013-04-01,2013.0,4.0,petrol,germany,90,False,False,False,False,12.0
audi,a3,audi,19250,top-price,47000.0,150.0,2018-12-01,2018.0,12.0,petrol,germany,90,False,False,False,False,7.0
audi,a3,audi,12980,good-price,116720.0,116.0,2017-05-01,2017.0,5.0,petrol,germany,90,False,False,False,False,8.0
audi,a3,audi,5500,unknown,199000.0,105.0,2008-12-01,2008.0,12.0,diesel,germany,90,False,False,False,False,17.0
audi,a3,audi,24890,fair-price,117182.0,150.0,2023-06-01,2023.0,6.0,diesel,germany,91,False,False,False,False,2.0
audi,a3,audi,19800,top-price,104000.0,150.0,2020-07-01,2020.0,7.0,petrol,germany,91,False,False,False,False,5.0
audi,a3,audi,25900,fair-price,40000.0,150.0,2020-08-01,2020.0,8.0,petrol,germany,91,False,False,False,False,5.0
audi,a3,audi,26950,unknown,59621.0,150.0,2023-06-01,2023.0,6.0,diesel,germany,91,False,False,False,False,2.0
audi,a3,audi,15900,fair-price,91500.0,116.0,2019-02-01,2019.0,2.0,petrol,germany,91,False,False,False,False,6.0
audi,a3,audi,13590,fair-price,103091.0,125.0,2014-07-01,2014.0,7.0,petrol,germany,91,False,False,False,False,11.0
audi,a3,audi,6300,somewhat-expensive,162000.0,116.0,2007-05-01,2007.0,5.0,petrol,germany,91,False,False,False,False,18.0
audi,a3,audi,14900,fair-price,115000.0,110.0,2017-01-01,2017.0,1.0,diesel,germany,91,False,False,False,False,8.0
audi,a3,audi,24780,top-price,31136.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,91,False,False,False,False,3.0
audi,a3,audi,7499,fair-price,151682.0,125.0,2010-04-01,2010.0,4.0,petrol,germany,91,False,False,False,False,15.0
audi,a3,audi,22750,unknown,48670.0,150.0,2016-06-01,2016.0,6.0,petrol,germany,91,False,False,False,False,9.0
audi,a3,audi,7200,unknown,265000.0,105.0,2012-12-01,2012.0,12.0,diesel,germany,91,False,False,False,False,13.0
audi,a3,audi,14990,unknown,112000.0,150.0,2018-02-01,2018.0,2.0,petrol,germany,91,False,False,False,False,7.0
audi,a3,audi,30693,top-price,14214.0,150.0,2024-10-01,2024.0,10.0,petrol,germany,91,False,False,False,False,1.0
audi,a3,audi,29840,top-price,10983.0,116.0,2022-11-01,2022.0,11.0,diesel,germany,91,False,False,False,False,3.0
audi,a3,audi,9999,fair-price,250577.0,184.0,2015-10-01,2015.0,10.0,diesel,germany,91,False,False,False,False,10.0
audi,a3,audi,6996,good-price,109980.0,102.0,2007-10-01,2007.0,10.0,petrol,germany,91,False,False,False,False,18.0
audi,a3,audi,24890,good-price,62150.0,150.0,2021-07-01,2021.0,7.0,2,germany,92,False,False,False,False,4.0
audi,a3,audi,20790,top-price,74400.0,150.0,2022-07-01,2022.0,7.0,2,germany,92,False,False,False,False,3.0
audi,a3,audi,13990,fair-price,149000.0,110.0,2015-01-01,2015.0,1.0,diesel,germany,92,False,False,False,False,10.0
audi,a3,audi,33980,good-price,39600.0,200.0,2022-06-01,2022.0,6.0,diesel,germany,92,False,False,False,False,3.0
audi,a3,audi,15499,fair-price,115000.0,116.0,2017-11-01,2017.0,11.0,diesel,germany,92,False,False,False,False,8.0
audi,a3,audi,17200,good-price,88000.0,150.0,2018-03-01,2018.0,3.0,diesel,germany,92,False,False,False,False,7.0
audi,a3,audi,29730,fair-price,51366.0,150.0,2022-11-01,2022.0,11.0,diesel,germany,92,False,False,False,False,3.0
audi,a3,audi,19250,somewhat-expensive,101800.0,150.0,2018-02-01,2018.0,2.0,petrol,germany,92,False,False,False,False,7.0
audi,a3,audi,5800,somewhat-expensive,168000.0,125.0,2008-04-01,2008.0,4.0,petrol,germany,92,False,False,False,False,17.0
audi,a3,audi,18950,fair-price,136800.0,116.0,2021-08-01,2021.0,8.0,diesel,germany,92,False,False,False,False,4.0
audi,a3,audi,26950,fair-price,23828.0,150.0,2023-07-01,2023.0,7.0,petrol,germany,92,False,False,False,False,2.0
audi,a3,audi,17800,somewhat-expensive,109000.0,150.0,2015-04-01,2015.0,4.0,diesel,germany,92,False,False,False,False,10.0
audi,a3,audi,22880,fair-price,84500.0,150.0,2020-01-01,2020.0,1.0,petrol,germany,92,False,False,False,False,5.0
audi,a3,audi,4490,good-price,227121.0,140.0,2006-04-01,2006.0,4.0,diesel,germany,92,False,False,False,False,19.0
audi,a3,audi,34649,top-price,5773.0,150.0,2024-09-01,2024.0,9.0,petrol,germany,92,False,False,False,False,1.0
audi,a3,audi,8900,good-price,171200.0,110.0,2015-03-01,2015.0,3.0,diesel,germany,92,False,False,False,False,10.0
audi,a3,audi,12000,fair-price,175000.0,150.0,2013-04-01,2013.0,4.0,diesel,germany,92,False,False,False,False,12.0
audi,a3,audi,6650,fair-price,215222.0,140.0,2011-03-01,2011.0,3.0,diesel,germany,92,False,False,False,False,14.0
audi,a3,audi,9300,fair-price,105000.0,160.0,2010-10-01,2010.0,10.0,petrol,unknown,93,False,False,False,False,15.0
audi,a3,audi,20490,top-price,97000.0,150.0,2021-03-01,2021.0,3.0,2,unknown,93,False,False,False,False,4.0
audi,a3,audi,30500,fair-price,21200.0,150.0,2023-09-01,2023.0,9.0,petrol,unknown,93,False,False,False,False,2.0
audi,a3,audi,17490,good-price,110489.0,150.0,2019-12-01,2019.0,12.0,diesel,unknown,93,False,False,False,False,6.0
audi,a3,audi,25950,good-price,21200.0,150.0,2022-10-01,2022.0,10.0,2,unknown,93,False,False,False,False,3.0
audi,a3,audi,5990,fair-price,185000.0,160.0,2009-06-01,2009.0,6.0,petrol,unknown,93,False,False,False,False,16.0
audi,a3,audi,21750,fair-price,55088.0,110.0,2022-01-01,2022.0,1.0,petrol,unknown,93,False,False,False,False,3.0
audi,a3,audi,29990,somewhat-expensive,20747.0,150.0,2020-10-01,2020.0,10.0,petrol,unknown,93,False,False,False,False,5.0
audi,a3,audi,20449,top-price,69255.0,116.0,2022-01-01,2022.0,1.0,diesel,unknown,93,False,False,False,False,3.0
audi,a3,audi,24990,fair-price,84000.0,150.0,2021-06-01,2021.0,6.0,petrol,unknown,93,False,False,False,False,4.0
audi,a3,audi,24000,fair-price,29500.0,110.0,2021-10-01,2021.0,10.0,petrol,unknown,93,False,False,False,False,4.0
audi,a3,audi,9998,fair-price,79458.0,125.0,2010-02-01,2010.0,2.0,petrol,unknown,93,False,False,False,False,15.0
audi,a3,audi,39950,fair-price,6000.0,150.0,2024-09-01,2024.0,9.0,petrol,unknown,93,False,False,False,False,1.0
audi,a3,audi,24900,fair-price,24622.0,110.0,2022-11-01,2022.0,11.0,petrol,unknown,93,False,False,False,False,3.0
audi,a3,audi,11000,good-price,141884.0,160.0,2013-04-01,2013.0,4.0,petrol,unknown,93,False,False,False,False,12.0
audi,a3,audi,23999,fair-price,48000.0,190.0,2019-02-01,2019.0,2.0,petrol,unknown,93,False,False,False,False,6.0
