make,model,mileage,price,price_label,registration,fuel,country,power_hp,country_name,page
audi,a3,57000,19890,fair-price,11-2021,2,d,204,germany,40
audi,a3,108000,18830,top-price,01-2021,d,d,116,germany,40
audi,a3,141000,3500,toolow-price ,05-2001,b,d,125,germany,40
audi,a3,115926,12850,top-price,01-2014,b,d,140,germany,40
audi,a3,131134,3999,good-price,07-2010,b,d,102,germany,40
audi,a3,187000,2750,good-price,03-2002,b,d,125,germany,40
audi,a3,225900,1999,fair-price,12-2005,b,d,150,germany,40
audi,a3,128000,22970,good-price,12-2021,d,d,150,germany,40
audi,a3,114000,12999,top-price,11-2015,d,d,150,germany,40
audi,a3,270000,2850,good-price,08-2006,d,d,105,germany,40
audi,a3,181400,8500,good-price,01-2016,b,d,125,germany,40
audi,a3,182000,12290,fair-price,11-2013,b,d,179,germany,40
audi,a3,33000,4500,toolow-price ,05-2002,b,d,150,germany,40
audi,a3,55000,22799,top-price,02-2021,d,d,150,germany,40
audi,a3,65337,7600,good-price,10-2009,b,d,102,germany,40
audi,a3,40780,20890,fair-price,05-2017,b,d,150,germany,41
audi,a3,222383,1999,good-price,09-2003,b,d,102,germany,41
audi,a3,206277,9750,top-price,09-2014,d,d,184,germany,41
audi,a3,252000,500,toolow-price ,08-1999,b,d,125,germany,41
audi,a3,160632,5990,fair-price,05-2012,b,d,105,germany,41
audi,a3,148000,3000,top-price,06-2005,b,d,102,germany,41
audi,a3,224000,5999,fair-price,07-2011,d,d,105,germany,41
audi,a3,302000,2799,toolow-price ,01-2009,b,d,125,germany,41
audi,a3,40645,14990,top-price,07-2017,b,d,116,germany,41
audi,a3,207000,2299,top-price,11-2005,b,d,150,germany,41
audi,a3,290000,2990,good-price,08-2005,b,d,200,germany,41
audi,a3,121788,12990,top-price,03-2016,b,d,110,germany,41
audi,a3,264000,1799,good-price,11-2005,b,d,200,germany,41
audi,a3,232000,4650,good-price,12-2008,b,d,200,germany,41
audi,a3,109000,6900,fair-price,08-2010,b,d,125,germany,41
audi,a3,120000,24900,top-price,10-2021,d,d,200,germany,41
audi,a3,137102,7290,top-price,10-2013,b,d,105,germany,41
audi,a3,141999,12999,top-price,11-2017,d,d,116,germany,41
audi,a3,255317,1100,toolow-price ,07-1998,b,d,150,germany,41
audi,a3,28000,25900,top-price,10-2022,d,d,116,germany,41
audi,a3,11858,23900,top-price,03-2023,b,unknown,110,germany,42
audi,a3,278350,2450,fair-price,09-2008,b,unknown,160,germany,42
audi,a3,100000,17400,good-price,11-2021,b,unknown,110,germany,42
audi,a3,178000,11990,top-price,10-2013,d,unknown,184,germany,42
audi,a3,360000,2000,good-price,02-2008,b,unknown,102,germany,42
audi,a3,132281,12980,fair-price,09-2013,b,unknown,140,germany,42
audi,a3,111000,12490,top-price,12-2016,b,unknown,116,germany,42
audi,a3,65000,18990,fair-price,06-2016,b,unknown,150,germany,42
audi,a3,159200,8800,good-price,01-2014,b,unknown,122,germany,42
audi,a3,53290,29930,top-price,11-2023,d,unknown,150,germany,42
audi,a3,340000,4200,somewhat-expensive,12-2008,b,unknown,160,germany,42
audi,a3,164300,13390,fair-price,04-2019,d,unknown,116,germany,42
audi,a3,118500,16400,fair-price,11-2016,d,unknown,150,germany,42
audi,a3,96500,16980,good-price,06-2019,b,unknown,150,germany,42
audi,a3,192000,2000,top-price,07-2005,b,unknown,116,germany,42
audi,a3,110500,5600,good-price,06-2009,b,unknown,125,germany,42
audi,a3,151000,10499,good-price,03-2010,b,unknown,200,germany,42
audi,a3,154000,4990,good-price,06-2007,b,unknown,102,germany,42
audi,a3,224000,2850,fair-price,09-2004,b,unknown,200,germany,42
audi,a3,87700,22430,toolow-price ,11-2022,b,unknown,150,germany,42
audi,a3,76503,23990,top-price,08-2023,b,d,150,germany,43
audi,a3,93000,18499,top-price,03-2021,b,d,110,germany,43
audi,a3,163500,5990,top-price,04-2009,b,d,160,germany,43
audi,a3,125000,1999,toolow-price ,04-2002,b,d,102,germany,43
audi,a3,171000,5999,fair-price,04-2009,b,d,125,germany,43
audi,a3,125000,5980,top-price,10-2006,b,d,102,germany,43
audi,a3,150000,8980,fair-price,11-2012,b,d,125,germany,43
audi,a3,152854,12890,top-price,11-2017,b,d,150,germany,43
audi,a3,230989,4900,good-price,07-2010,d,d,105,germany,43
audi,a3,246532,3100,good-price,02-2009,b,d,125,germany,43
audi,a3,57000,19999,good-price,08-2018,b,d,150,germany,43
audi,a3,170000,13490,top-price,08-2015,d,d,150,germany,43
audi,a3,243000,3000,good-price,11-2005,b,d,200,germany,43
audi,a3,146000,12500,good-price,07-2016,d,d,110,germany,43
audi,a3,237054,3999,fair-price,08-2008,b,d,125,germany,43
audi,a3,131580,18950,top-price,12-2021,2,d,204,germany,43
audi,a3,257000,1850,toolow-price ,04-2001,b,d,102,germany,43
audi,a3,109000,6990,top-price,09-2009,b,d,102,germany,43
audi,a3,170000,9490,top-price,04-2013,d,d,150,germany,43
audi,a3,155000,12499,top-price,12-2014,d,d,150,germany,43
audi,a3,84781,21440,fair-price,04-2020,b,d,150,germany,44
audi,a3,166523,5200,top-price,03-2010,b,d,102,germany,44
audi,a3,196350,950,toolow-price ,02-2000,b,d,101,germany,44
audi,a3,112000,5500,good-price,04-2007,b,d,102,germany,44
audi,a3,240139,3499,good-price,10-2007,d,d,170,germany,44
audi,a3,139000,11390,top-price,08-2014,b,d,150,germany,44
audi,a3,144000,8160,unknown,03-2013,b,d,122,germany,44
audi,a3,154590,10790,fair-price,04-2013,b,d,122,germany,44
audi,a3,110000,2500,toolow-price ,01-2003,b,d,125,germany,44
audi,a3,98000,11999,somewhat-expensive,10-2013,b,d,105,germany,44
audi,a3,121022,23880,somewhat-expensive,10-2022,2,d,204,germany,44
audi,a3,153000,9699,good-price,10-2014,d,d,110,germany,44
audi,a3,69500,14900,good-price,07-2017,b,d,116,germany,44
audi,a3,257000,11700,somewhat-expensive,10-2016,d,d,150,germany,44
audi,a3,43000,26420,unknown,06-2023,d,d,116,germany,44
audi,a3,199000,7499,fair-price,05-2013,d,d,105,germany,44
audi,a3,41300,25700,fair-price,05-2021,2,d,245,germany,44
audi,a3,66245,12990,top-price,09-2016,b,d,116,germany,44
audi,a3,175000,10000,good-price,11-2013,d,d,150,germany,44
audi,a3,165820,4990,good-price,06-2007,b,d,102,germany,44
audi,a3,50000,20440,top-price,08-2019,b,d,150,germany,45
audi,a3,192423,5900,good-price,03-2009,b,d,102,germany,45
audi,a3,80000,5999,fair-price,07-2005,b,d,102,germany,45
audi,a3,154491,5500,top-price,03-2011,b,d,105,germany,45
audi,a3,220000,2480,somewhat-expensive,04-2004,b,d,150,germany,45
audi,a3,252259,4200,fair-price,09-2008,b,d,160,germany,45
audi,a3,235000,650,toolow-price ,01-2005,b,d,150,germany,45
audi,a3,65340,22880,top-price,11-2021,b,d,150,germany,45
audi,a3,92338,14900,top-price,01-2015,b,d,150,germany,45
audi,a3,67237,20980,top-price,11-2022,b,d,204,germany,45
audi,a3,125000,10990,unknown,04-2014,b,d,140,germany,45
audi,a3,151500,5599,fair-price,12-2010,b,d,125,germany,45
audi,a3,112018,3950,toolow-price ,09-1999,b,d,101,germany,45
audi,a3,88542,3490,toolow-price ,08-2000,b,d,101,germany,45
audi,a3,240000,2790,somewhat-expensive,02-2005,b,d,150,germany,45
audi,a3,176000,5000,fair-price,08-2008,b,d,160,germany,45
audi,a3,107744,14999,good-price,06-2015,b,d,150,germany,45
audi,a3,124800,17999,good-price,07-2019,b,d,190,germany,45
audi,a3,61000,20990,top-price,03-2023,b,d,110,germany,45
audi,a3,37798,26390,top-price,03-2024,d,d,116,germany,45
audi,a3,87290,20999,good-price,06-2020,d,d,150,germany,46
audi,a3,98000,8900,top-price,12-2010,b,d,125,germany,46
audi,a3,99690,8390,good-price,10-2012,b,d,105,germany,46
audi,a3,122586,5990,unknown,12-2007,b,d,125,germany,46
audi,a3,145000,5999,top-price,06-2009,b,d,125,germany,46
audi,a3,136460,9390,somewhat-expensive,01-2013,b,d,122,germany,46
audi,a3,45417,26480,good-price,06-2021,2,d,245,germany,46
audi,a3,168000,2990,good-price,06-2002,b,d,150,germany,46
audi,a3,96943,8300,toolow-price ,02-2013,b,d,105,germany,46
audi,a3,217000,5790,good-price,03-2010,d,d,105,germany,46
audi,a3,152000,4990,fair-price,01-2010,b,d,125,germany,46
audi,a3,67000,19990,top-price,10-2021,b,d,150,germany,46
audi,a3,84000,20999,somewhat-expensive,05-2014,d,d,184,germany,46
audi,a3,330000,4999,good-price,10-2012,d,d,140,germany,46
audi,a3,93000,7400,good-price,10-2008,b,d,102,germany,46
audi,a3,112000,9000,top-price,04-2014,b,d,105,germany,46
audi,a3,163000,950,unknown,04-2000,b,d,,germany,46
audi,a3,60800,14900,top-price,08-2015,b,d,110,germany,46
audi,a3,89365,7990,good-price,08-2011,b,d,105,germany,46
audi,a3,314980,1190,unknown,09-1999,unknown,d,150,germany,46
audi,a3,67447,19680,good-price,08-2019,d,d,116,germany,47
audi,a3,167208,9480,fair-price,03-2014,b,d,105,germany,47
audi,a3,51100,20449,good-price,08-2023,b,d,110,germany,47
audi,a3,68480,8990,good-price,04-2009,b,d,160,germany,47
audi,a3,179549,9990,top-price,09-2014,b,d,179,germany,47
audi,a3,60000,16988,fair-price,04-2016,b,d,125,germany,47
audi,a3,87000,14800,top-price,01-2019,b,d,116,germany,47
audi,a3,109961,13890,top-price,03-2016,b,d,125,germany,47
audi,a3,205900,12450,good-price,05-2018,d,d,116,germany,47
audi,a3,157000,11999,top-price,10-2016,b,d,150,germany,47
audi,a3,173800,6499,top-price,05-2009,b,d,125,germany,47
audi,a3,304412,2800,fair-price,07-2008,d,d,105,germany,47
audi,a3,195700,4990,fair-price,05-2012,b,d,125,germany,47
audi,a3,107000,13298,top-price,04-2016,b,d,125,germany,47
audi,a3,110000,10799,top-price,12-2014,b,d,125,germany,47
audi,a3,183000,1700,toolow-price ,09-2001,b,d,102,germany,47
audi,a3,76000,18200,good-price,12-2018,b,d,150,germany,47
audi,a3,143000,19990,fair-price,02-2020,b,d,150,germany,47
audi,a3,131000,16700,good-price,03-2018,d,d,150,germany,47
audi,a3,35560,27440,good-price,12-2022,2,d,245,germany,47
audi,a3,19352,24950,fair-price,08-2022,b,unknown,110,germany,48
audi,a3,133000,10500,top-price,04-2013,b,unknown,122,germany,48
audi,a3,25457,22900,top-price,01-2024,b,unknown,110,germany,48
audi,a3,230000,3998,good-price,09-2008,b,unknown,160,germany,48
audi,a3,132000,12890,good-price,10-2015,b,unknown,150,germany,48
audi,a3,180000,500,toolow-price ,01-2000,b,unknown,101,germany,48
audi,a3,121100,11400,top-price,09-2014,b,unknown,122,germany,48
audi,a3,258000,2300,top-price,05-2007,d,unknown,140,germany,48
audi,a3,134761,5380,top-price,10-2008,b,unknown,160,germany,48
audi,a3,137000,14900,top-price,02-2019,b,unknown,150,germany,48
audi,a3,134950,10980,good-price,02-2014,b,unknown,140,germany,48
audi,a3,188000,3800,good-price,05-2005,b,unknown,150,germany,48
audi,a3,117000,9900,top-price,02-2013,b,unknown,122,germany,48
audi,a3,173000,1500,toolow-price ,07-2001,b,unknown,102,germany,48
audi,a3,190000,5690,fair-price,06-2011,b,unknown,105,germany,48
audi,a3,161000,10800,fair-price,04-2014,d,unknown,150,germany,48
audi,a3,241300,3250,top-price,05-2008,b,unknown,125,germany,48
audi,a3,135174,6990,top-price,03-2013,b,unknown,105,germany,48
audi,a3,279000,2400,good-price,12-2007,b,unknown,160,germany,48
audi,a3,139854,4890,top-price,02-2005,b,unknown,102,germany,48
audi,a3,60000,25499,top-price,08-2022,d,d,150,germany,49
audi,a3,228000,1190,unknown,02-2003,b,d,102,germany,49
audi,a3,210000,1200,toolow-price ,07-2006,b,d,102,germany,49
audi,a3,147500,21500,top-price,01-2021,d,d,150,germany,49
audi,a3,66600,17221,top-price,08-2019,b,d,150,germany,49
audi,a3,181000,10490,good-price,03-2013,d,d,150,germany,49
audi,a3,150000,6200,good-price,08-2012,b,d,105,germany,49
audi,a3,150000,9490,top-price,10-2014,b,d,125,germany,49
audi,a3,272230,5999,good-price,10-2011,d,d,140,germany,49
audi,a3,163000,4990,unknown,12-2008,b,d,102,germany,49
audi,a3,184274,4890,top-price,03-2012,b,d,125,germany,49
audi,a3,55000,16999,top-price,08-2020,2,d,150,germany,49
audi,a3,234500,6290,unknown,06-2007,d,d,170,germany,49
audi,a3,217686,3950,somewhat-expensive,04-2005,d,d,105,germany,49
audi,a3,177000,4490,fair-price,12-2007,b,d,125,germany,49
audi,a3,55000,8790,good-price,10-2009,b,d,125,germany,49
audi,a3,220000,9500,top-price,03-2016,d,d,150,germany,49
audi,a3,53149,25990,good-price,11-2022,2,d,245,germany,49
audi,a3,229000,4999,good-price,09-2009,d,d,140,germany,49
audi,a3,91763,16950,top-price,02-2016,b,d,150,germany,49
audi,a3,1,25840,unknown,new,b,d,150,germany,50
audi,a3,225000,4900,fair-price,05-2006,d,d,170,germany,50
audi,a3,10244,31980,top-price,08-2022,b,d,190,germany,50
audi,a3,161646,9950,somewhat-expensive,03-2013,b,d,122,germany,50
audi,a3,42735,22980,good-price,10-2022,b,d,150,germany,50
audi,a3,165900,9399,good-price,09-2014,b,d,122,germany,50
audi,a3,39120,5500,top-price,10-2002,b,d,102,germany,50
audi,a3,193028,3349,good-price,03-2009,b,d,125,germany,50
audi,a3,233581,8480,fair-price,10-2015,d,d,110,germany,50
audi,a3,46500,28880,somewhat-expensive,09-2021,b,d,150,germany,50
audi,a3,180000,5990,fair-price,11-2009,d,d,105,germany,50
audi,a3,135963,17499,top-price,10-2021,d,d,116,germany,50
audi,a3,81500,13900,good-price,05-2018,c,d,110,germany,50
audi,a3,63320,20890,top-price,10-2019,b,d,150,germany,50
audi,a3,177500,1200,toolow-price ,10-1997,b,d,101,germany,50
audi,a3,194000,6500,good-price,08-2012,b,d,125,germany,50
audi,a3,191000,7250,fair-price,07-2009,b,d,200,germany,50
audi,a3,140000,10950,fair-price,08-2013,b,d,122,germany,50
audi,a3,127000,8200,fair-price,07-2012,b,d,125,germany,50
audi,a3,91000,14950,good-price,12-2013,d,d,150,germany,50
audi,a3,54152,25490,good-price,10-2022,2,unknown,150,germany,51
audi,a3,139300,11900,unknown,12-2014,b,unknown,125,germany,51
audi,a3,97687,21999,top-price,08-2020,d,unknown,150,germany,51
audi,a3,181000,15990,fair-price,02-2016,d,unknown,150,germany,51
audi,a3,146251,13950,fair-price,01-2015,b,unknown,150,germany,51
audi,a3,134000,5999,fair-price,12-2010,b,unknown,125,germany,51
audi,a3,19250,25870,good-price,11-2022,2,unknown,204,germany,51
audi,a3,8200,31369,top-price,01-2025,b,unknown,116,germany,51
audi,a3,100028,17280,good-price,11-2020,d,unknown,116,germany,51
audi,a3,35511,24990,good-price,04-2022,b,unknown,150,germany,51
audi,a3,202000,4990,somewhat-expensive,04-2010,b,unknown,125,germany,51
audi,a3,50000,27750,somewhat-expensive,07-2022,2,unknown,150,germany,51
audi,a3,206000,2990,top-price,11-2005,b,unknown,102,germany,51
audi,a3,186496,13990,top-price,09-2019,b,unknown,150,germany,51
audi,a3,151719,7149,somewhat-expensive,12-2011,b,unknown,125,germany,51
audi,a3,24618,19980,top-price,08-2022,b,unknown,110,germany,51
audi,a3,48400,20800,top-price,09-2022,b,unknown,110,germany,51
audi,a3,52500,18900,good-price,12-2019,d,unknown,150,germany,51
audi,a3,95925,9900,top-price,04-2011,b,unknown,160,germany,51
audi,a3,154900,16900,good-price,03-2019,b,unknown,190,germany,51
audi,a3,17319,22570,top-price,08-2023,b,unknown,110,germany,52
audi,a3,202653,5500,fair-price,03-2013,b,unknown,105,germany,52
audi,a3,320000,2000,top-price,09-2007,d,unknown,105,germany,52
audi,a3,87800,18990,somewhat-expensive,08-2017,d,unknown,116,germany,52
audi,a3,28164,26680,toolow-price ,12-2023,b,unknown,150,germany,52
audi,a3,111900,8950,unknown,05-2010,b,unknown,125,germany,52
audi,a3,170000,5850,fair-price,05-2009,b,unknown,150,germany,52
audi,a3,123847,15499,top-price,09-2019,b,unknown,150,germany,52
audi,a3,298000,2250,good-price,09-2007,d,unknown,140,germany,52
audi,a3,232600,2499,somewhat-expensive,04-2007,b,unknown,160,germany,52
audi,a3,58800,14900,good-price,04-2019,c,unknown,131,germany,52
audi,a3,337869,2000,top-price,03-2006,d,unknown,140,germany,52
audi,a3,142731,13290,fair-price,09-2015,b,unknown,125,germany,52
audi,a3,132523,8900,fair-price,12-2009,b,unknown,125,germany,52
audi,a3,129660,11890,good-price,11-2018,b,unknown,116,germany,52
audi,a3,270000,3999,good-price,02-2010,b,unknown,125,germany,52
audi,a3,225000,6990,fair-price,06-2012,d,unknown,140,germany,52
audi,a3,98000,16000,top-price,01-2018,b,unknown,150,germany,52
audi,a3,157000,11000,top-price,07-2017,d,unknown,116,germany,52
audi,a3,136000,11300,top-price,07-2014,b,unknown,140,germany,52
audi,a3,75025,23550,good-price,04-2021,d,d,150,germany,53
audi,a3,186000,4600,fair-price,11-2005,d,d,105,germany,53
audi,a3,190350,7990,good-price,04-2012,d,d,140,germany,53
audi,a3,32150,26950,good-price,12-2022,d,d,116,germany,53
audi,a3,177300,9500,fair-price,10-2015,d,d,110,germany,53
audi,a3,283000,1250,top-price,05-2003,b,d,150,germany,53
audi,a3,241000,1490,toolow-price ,10-1998,b,d,125,germany,53
audi,a3,47800,12490,good-price,09-2010,b,d,200,germany,53
audi,a3,199500,5450,fair-price,01-2010,d,d,105,germany,53
audi,a3,158700,6200,unknown,05-2010,d,d,105,germany,53
audi,a3,134750,7590,fair-price,07-2012,b,d,160,germany,53
audi,a3,170000,5550,fair-price,08-2011,b,d,102,germany,53
audi,a3,131000,6000,fair-price,11-2009,b,d,160,germany,53
audi,a3,182000,6999,good-price,10-2014,b,d,110,germany,53
audi,a3,259999,2799,fair-price,11-2006,b,d,102,germany,53
audi,a3,155990,16490,top-price,11-2019,d,d,150,germany,53
audi,a3,82500,23000,good-price,02-2020,b,d,150,germany,53
audi,a3,64980,19489,top-price,07-2022,b,d,110,germany,53
audi,a3,187000,6000,fair-price,05-2012,b,d,105,germany,53
audi,a3,110000,15999,fair-price,09-2017,b,d,150,germany,53
audi,a3,95604,20900,good-price,12-2020,b,unknown,150,germany,54
audi,a3,54610,19949,top-price,07-2021,b,unknown,150,germany,54
audi,a3,159000,9990,top-price,07-2017,b,unknown,116,germany,54
audi,a3,32536,25780,good-price,11-2022,2,unknown,245,germany,54
audi,a3,115170,25245,somewhat-expensive,07-2022,b,unknown,150,germany,54
audi,a3,124000,13500,top-price,06-2014,b,unknown,179,germany,54
audi,a3,19188,27900,top-price,05-2022,2,unknown,204,germany,54
audi,a3,236743,12890,somewhat-expensive,11-2018,b,unknown,150,germany,54
audi,a3,135000,14900,unknown,10-2016,d,unknown,150,germany,54
audi,a3,89568,19990,top-price,08-2018,b,unknown,190,germany,54
audi,a3,203500,4000,top-price,06-2009,d,unknown,90,germany,54
audi,a3,279000,3990,good-price,11-2011,d,unknown,105,germany,54
audi,a3,380000,5000,good-price,03-2013,b,unknown,179,germany,54
audi,a3,187000,2290,top-price,08-2006,b,unknown,102,germany,54
audi,a3,133000,8750,good-price,05-2012,b,unknown,125,germany,54
audi,a3,37348,22950,top-price,03-2022,d,unknown,150,germany,54
audi,a3,149000,6890,fair-price,04-2009,b,unknown,125,germany,54
audi,a3,69000,27999,unknown,10-2019,d,unknown,150,germany,54
audi,a3,123500,5999,good-price,07-2007,b,unknown,160,germany,54
audi,a3,125000,19999,fair-price,11-2019,b,unknown,150,germany,54
audi,a3,43831,23820,top-price,02-2023,2,d,204,germany,55
audi,a3,38265,21880,top-price,12-2022,2,d,204,germany,55
audi,a3,69692,20800,top-price,11-2021,d,d,116,germany,55
audi,a3,118909,3000,toolow-price ,06-2001,b,d,102,germany,55
audi,a3,58490,15960,top-price,06-2017,2,d,204,germany,55
audi,a3,58685,23999,top-price,05-2022,b,d,150,germany,55
audi,a3,160000,17990,fair-price,09-2017,d,d,150,germany,55
audi,a3,315000,3999,unknown,07-2008,d,d,105,germany,55
audi,a3,198900,4899,good-price,05-2012,b,d,105,germany,55
audi,a3,336000,2450,somewhat-expensive,01-2006,d,d,140,germany,55
audi,a3,175000,12500,unknown,04-2011,d,d,140,germany,55
audi,a3,175150,3000,top-price,02-2006,b,d,102,germany,55
audi,a3,64490,21980,good-price,06-2020,b,d,150,germany,55
audi,a3,201700,2490,top-price,10-2002,b,d,150,germany,55
audi,a3,3500,32990,top-price,03-2025,b,d,150,germany,55
audi,a3,68872,21985,good-price,12-2020,b,d,150,germany,55
audi,a3,206200,8500,good-price,04-2013,d,d,150,germany,55
audi,a3,137500,7100,top-price,12-2012,b,d,150,germany,55
audi,a3,110000,9490,top-price,06-2011,d,d,105,germany,55
audi,a3,133540,11000,fair-price,06-2013,b,d,122,germany,55
audi,a3,95500,18980,fair-price,05-2023,b,unknown,110,germany,56
audi,a3,80113,27910,somewhat-expensive,12-2022,b,unknown,150,germany,56
audi,a3,66840,21790,fair-price,02-2019,b,unknown,150,germany,56
audi,a3,30,38437,top-price,10-2025,2,unknown,272,germany,56
audi,a3,131574,9990,fair-price,03-2013,b,unknown,122,germany,56
audi,a3,79528,30990,top-price,07-2022,d,unknown,200,germany,56
audi,a3,216000,2500,good-price,05-2005,d,unknown,140,germany,56
audi,a3,208181,2799,unknown,12-2004,d,unknown,140,germany,56
audi,a3,183000,12900,somewhat-expensive,01-2014,d,unknown,150,germany,56
audi,a3,185000,3799,good-price,07-2007,b,unknown,116,germany,56
audi,a3,119351,10450,top-price,04-2013,b,unknown,122,germany,56
audi,a3,97210,20950,somewhat-expensive,02-2018,b,unknown,150,germany,56
audi,a3,163000,16950,unknown,01-2016,d,unknown,184,germany,56
audi,a3,149500,13990,unknown,08-2016,d,unknown,150,germany,56
audi,a3,188000,3950,good-price,09-2008,b,unknown,160,germany,56
audi,a3,66999,23879,fair-price,10-2020,b,unknown,150,germany,56
audi,a3,65675,26999,fair-price,03-2022,b,unknown,150,germany,56
audi,a3,115400,9999,good-price,04-2013,b,unknown,122,germany,56
audi,a3,61444,16600,somewhat-expensive,11-2015,b,unknown,179,germany,56
audi,a3,21600,23990,top-price,03-2024,b,unknown,110,germany,56
audi,a3,152900,11590,fair-price,08-2015,b,d,125,germany,57
audi,a3,142166,8990,good-price,04-2013,b,d,122,germany,57
audi,a3,52400,17600,fair-price,05-2016,b,d,150,germany,57
audi,a3,121632,12999,fair-price,03-2014,b,d,140,germany,57
audi,a3,110600,4950,good-price,07-2008,b,d,102,germany,57
audi,a3,48520,28635,fair-price,12-2022,2,d,245,germany,57
audi,a3,337071,2290,fair-price,11-2005,d,d,140,germany,57
audi,a3,30500,21900,top-price,01-2023,2,d,110,germany,57
audi,a3,139782,18990,good-price,02-2022,d,d,150,germany,57
audi,a3,41672,27950,somewhat-expensive,02-2022,b,d,150,germany,57
audi,a3,130000,3999,top-price,03-2003,b,d,102,germany,57
audi,a3,137000,5970,fair-price,09-2006,b,d,116,germany,57
audi,a3,115500,15790,fair-price,12-2013,b,d,140,germany,57
audi,a3,166000,5800,good-price,01-2010,b,d,102,germany,57
audi,a3,340000,2950,somewhat-expensive,05-2008,d,d,105,germany,57
audi,a3,31540,25870,top-price,09-2023,b,d,150,germany,57
audi,a3,76700,17990,good-price,05-2016,b,d,150,germany,57
audi,a3,42617,25490,good-price,10-2022,2,d,150,germany,57
audi,a3,50180,20980,top-price,07-2021,b,d,110,germany,57
audi,a3,209639,6200,good-price,09-2013,b,d,140,germany,57
audi,a3,91000,15990,good-price,08-2014,2,d,150,germany,58
audi,a3,156000,8998,somewhat-expensive,05-2011,b,d,160,germany,58
audi,a3,222000,10000,good-price,12-2018,d,d,116,germany,58
audi,a3,156500,13990,somewhat-expensive,02-2015,d,d,150,germany,58
audi,a3,33380,28880,fair-price,08-2022,b,d,150,germany,58
audi,a3,300000,3800,fair-price,06-2008,d,d,170,germany,58
audi,a3,149950,12990,good-price,10-2016,b,d,150,germany,58
audi,a3,89000,24900,unknown,08-2019,b,d,150,germany,58
audi,a3,78000,19000,top-price,11-2020,b,d,150,germany,58
audi,a3,40778,31990,somewhat-expensive,09-2022,2,d,204,germany,58
audi,a3,140000,8290,good-price,12-2011,d,d,105,germany,58
audi,a3,85300,12990,fair-price,11-2013,b,d,140,germany,58
audi,a3,113400,22649,good-price,10-2022,d,d,150,germany,58
audi,a3,181500,6200,fair-price,11-2009,d,d,140,germany,58
audi,a3,154630,17999,top-price,06-2021,d,d,150,germany,58
audi,a3,121441,16740,fair-price,06-2019,d,d,116,germany,58
audi,a3,43234,19890,top-price,10-2023,b,d,110,germany,58
audi,a3,115400,15400,top-price,06-2019,b,d,150,germany,58
audi,a3,112436,9190,good-price,01-2013,b,d,122,germany,58
audi,a3,117500,14500,unknown,10-2014,b,d,140,germany,58
audi,a3,64791,20990,good-price,10-2020,b,d,150,germany,59
audi,a3,150000,11999,top-price,04-2019,b,d,116,germany,59
audi,a3,199000,4650,unknown,10-2010,d,d,90,germany,59
audi,a3,36480,24470,good-price,10-2022,2,d,204,germany,59
audi,a3,150000,10980,unknown,04-2013,d,d,105,germany,59
audi,a3,118767,12500,top-price,04-2015,b,d,179,germany,59
audi,a3,127000,12400,top-price,09-2014,b,d,150,germany,59
audi,a3,40850,19460,fair-price,08-2018,b,d,150,germany,59
audi,a3,121500,6900,somewhat-expensive,08-2011,b,d,105,germany,59
audi,a3,60000,24890,top-price,09-2022,2,d,245,germany,59
audi,a3,121700,9990,unknown,04-2012,b,d,125,germany,59
audi,a3,72339,14499,top-price,05-2018,b,d,116,germany,59
audi,a3,55200,20950,top-price,03-2019,b,d,150,germany,59
audi,a3,36000,24300,good-price,11-2020,b,d,150,germany,59
audi,a3,119000,14999,fair-price,05-2017,d,d,110,germany,59
audi,a3,66258,22980,top-price,09-2022,2,d,245,germany,59
audi,a3,88900,16650,top-price,04-2018,b,d,150,germany,59
audi,a3,69979,25980,top-price,08-2022,b,d,245,germany,59
audi,a3,65508,21990,top-price,10-2022,2,d,204,germany,59
audi,a3,115900,11250,top-price,02-2016,b,d,110,germany,59
audi,a3,25148,31680,top-price,06-2023,2,unknown,245,germany,60
audi,a3,17500,27280,toolow-price ,08-2024,d,unknown,150,germany,60
audi,a3,52400,24499,good-price,02-2021,b,unknown,150,germany,60
audi,a3,195444,2700,unknown,05-2003,d,unknown,140,germany,60
audi,a3,200000,1100,toolow-price ,09-1997,b,unknown,125,germany,60
audi,a3,223900,1700,top-price,01-2004,b,unknown,150,germany,60
audi,a3,80100,14000,top-price,05-2017,b,unknown,116,germany,60
audi,a3,103960,16750,good-price,07-2018,2,unknown,204,germany,60
audi,a3,24890,22490,top-price,01-2023,b,unknown,110,germany,60
audi,a3,43500,19900,top-price,08-2020,b,unknown,150,germany,60
audi,a3,136000,10400,top-price,11-2014,d,unknown,110,germany,60
audi,a3,137700,11895,fair-price,09-2013,b,unknown,122,germany,60
audi,a3,102165,23990,somewhat-expensive,01-2022,b,unknown,150,germany,60
audi,a3,307000,4500,somewhat-expensive,11-2010,d,unknown,140,germany,60
audi,a3,142000,16980,top-price,01-2017,b,unknown,190,germany,60
audi,a3,158415,10990,fair-price,11-2015,b,unknown,125,germany,60
audi,a3,107000,21970,good-price,10-2022,b,unknown,150,germany,60
audi,a3,42300,23999,top-price,03-2022,b,unknown,110,germany,60
audi,a3,8250,26400,top-price,01-2024,b,unknown,150,germany,60
audi,a3,199000,3900,fair-price,07-2008,b,unknown,125,germany,60
audi,a3,55190,29480,top-price,04-2022,d,unknown,200,germany,61
audi,a3,87641,26470,fair-price,10-2022,2,unknown,150,germany,61
audi,a3,68000,11490,top-price,07-2012,b,unknown,160,germany,61
